street_address,city,state,zip5,geocode_score,geocode_precision,latitude,longitude
"150 CLEVELAND LN",PRINCETON,NJ,08540,0.965,range,40.376507,-74.596814
"176 CEDAR LN",PRINCETON,NJ,08540,0.965,range,40.350251,-74.638947
"314 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,range,40.377828,-74.686603
"56 E MARION RD",PRINCETON,NJ,08540,0.9,range,40.370717,-74.627727
"39 RED HILL RD",PRINCETON,NJ,08540,0.965,range,40.363859,-74.665165
"160 HODGE RD",PRINCETON,NJ,08540,0.965,range,40.348389,-74.672929
"52 KNOLL DR",PRINCETON,NJ,08540,0.965,range,40.349912,-74.631459
"40 PRINCETON AVE",PRINCETON,NJ,08540,0.965,range,40.351798,-74.647203
"31 WILKINSON WAY",PRINCETON,NJ,08540,0.965,range,40.326305,-74.685497
"42 LAFAYETTE RD",PRINCETON,NJ,08540,0.965,range,40.350856,-74.673451
"98 JEFFERSON RD",PRINCETON,NJ,08540,0.965,range,40.356503,-74.658153
"440 FRANKLIN AVE",PRINCETON,NJ,08540,0.611,street,40.06175,-74.260938
"95 MONTADALE DR",PRINCETON,NJ,08540,0.965,range,40.373865,-74.668774
"24 SOUTHERN WAY",PRINCETON,NJ,08540,0.965,range,40.349535,-74.641247
"155 PATTON AVE",PRINCETON,NJ,08540,0.965,range,40.352803,-74.64131
"95 MONTADALE DR",PRINCETON,NJ,08540,0.965,range,40.373865,-74.668774
"355 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,range,40.376818,-74.692286
"90 AUDUBON LN",PRINCETON,NJ,08540,0.965,range,40.345999,-74.70642
"495 EWING ST",PRINCETON,NJ,08540,0.965,range,40.366912,-74.65653
"60 MCCOSH CIR",PRINCETON,NJ,08540,0.965,range,40.344854,-74.637413
"105 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.355403,-74.667155
"27 NORTH RD",PRINCETON,NJ,08540,0.798,range,40.356438,-74.683772
"212 CHERRY VALLEY RD",PRINCETON,NJ,08540,0.843,range,40.384188,-74.674796
"72 WINANT RD",PRINCETON,NJ,08540,0.965,range,40.336933,-74.678373
"72 WINANT RD",PRINCETON,NJ,08540,0.965,range,40.336933,-74.678373
"75 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.362723,-74.635895
"60 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.362462,-74.636223
"298 SNOWDEN LN",PRINCETON,NJ,08540,0.965,range,40.365848,-74.641765
"298 SNOWDEN LN",PRINCETON,NJ,08540,0.965,range,40.365848,-74.641765
"38 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,range,40.345649,-74.678621
"38 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,range,40.345649,-74.678621
"601 LAKE DR",PRINCETON,NJ,08540,0.965,range,40.350502,-74.629485
"601 LAKE DR",PRINCETON,NJ,08540,0.965,range,40.350502,-74.629485
"152 HICKORY CT",PRINCETON,NJ,08540,0.965,range,40.361967,-74.657267
"107 MOORE ST",PRINCETON,NJ,08540,0.965,range,40.354996,-74.65614
"4535 PROVINCELINE RD",PRINCETON,NJ,08540,0.965,range,40.330304,-74.70238
"21 CAMPBELL WOODS WAY",PRINCETON,NJ,08540,0.965,range,40.379613,-74.654032
"140 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.365179,-74.634198
"74 ROBERT RD",PRINCETON,NJ,08540,0.965,range,40.353188,-74.639359
"74 ROBERT RD",PRINCETON,NJ,08540,0.965,range,40.353188,-74.639359
"779 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,range,40.364027,-74.628648
"7 ARMOUR RD",PRINCETON,NJ,08540,0.965,range,40.345728,-74.670321
"94 FAIRWAY DR",PRINCETON,NJ,08540,0.965,range,40.346306,-74.694789
"96 HUN RD",PRINCETON,NJ,08540,0.965,range,40.339828,-74.691708
"96 HUN RD",PRINCETON,NJ,08540,0.965,range,40.339828,-74.691708
"33 SPRINGDALE RD",PRINCETON,NJ,08540,0.868,street,40.341101,-74.668109
"142 CEDAR LN",PRINCETON,NJ,08540,0.965,range,40.351003,-74.639433
"86 STOCKTON ST",PRINCETON,NJ,08540,0.965,range,40.345656,-74.668827
"119 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.358322,-74.651144
"41 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.362131,-74.636455
"54 HARRISON ST",PRINCETON,NJ,08540,0.965,range,40.35227,-74.644271
"52 MAPLE ST",PRINCETON,NJ,08542,1.0,range,40.35472,-74.650759
"87 COLLEGE RD WEST",PRINCETON,NJ,08540,0.965,range,40.341797,-74.666107
"265 HERRONTOWN RD",PRINCETON,NJ,08540,0.965,range,40.37724,-74.633538
"16 BOUDINOT ST",PRINCETON,NJ,08540,0.965,range,40.349134,-74.666924
"160 PROSPECT AVE",PRINCETON,NJ,08540,0.965,range,40.350292,-74.645876
"68 LOVERS LN 4",PRINCETON,NJ,08540,0.933,range,40.340977,-74.672022
"30 HAMILTON AVE",PRINCETON,NJ,08540,0.773,street,40.355208,-74.653419
"300 ELM RD 238",PRINCETON,NJ,08540,0.855,range,40.352522,-74.679184
"7 RED HILL RD",PRINCETON,NJ,08540,0.965,range,40.362986,-74.665412
"412 REDDING CIR",PRINCETON,NJ,08540,0.965,range,40.372876,-74.660241
"40 MONTADALE CIR",PRINCETON,NJ,08540,0.965,range,40.374243,-74.667272
"38 FAIRWAY DR",PRINCETON,NJ,08540,0.965,range,40.345481,-74.694574
"38 FAIRWAY DR",PRINCETON,NJ,08540,0.965,range,40.345481,-74.694574
"370 EWING ST",PRINCETON,NJ,08540,0.965,range,40.362893,-74.653722
"46 GREENWAY TERR",PRINCETON,NJ,08540,0.965,range,40.35033,-74.694186
"9 ADAMS DR",PRINCETON,NJ,08540,0.965,range,40.356189,-74.62923
"15 VANDEVENTER AVE",PRINCETON,NJ,08542,1.0,range,40.351589,-74.657763
"117 LIBRARY PL",PRINCETON,NJ,08540,0.965,range,40.348499,-74.669412
"151 PATTON AVE",PRINCETON,NJ,08540,0.965,range,40.35278,-74.641366
"151 PATTON AVE",PRINCETON,NJ,08540,0.965,range,40.35278,-74.641366
"174 GUYOT AVE",PRINCETON,NJ,08540,0.965,range,40.361073,-74.657185
"56 E MARION RD",PRINCETON,NJ,08540,0.9,range,40.370717,-74.627727
"68 LOVERS LN 4",PRINCETON,NJ,08540,0.933,range,40.340977,-74.672022
"56 BALCORT DR",PRINCETON,NJ,08540,0.936,range,40.377589,-74.674957
"18 LEICESTER CT",PRINCETON,NJ,08540,0.965,range,40.329305,-74.688411
"327 WITHERSPOON ST",PRINCETON,NJ,08542,1.0,range,40.359368,-74.663934
"300 ELM RD 103",PRINCETON,NJ,08540,0.855,range,40.352522,-74.679184
"41 CEDAR LN",PRINCETON,NJ,08540,0.965,range,40.354081,-74.641372
"100 SYCAMORE RD",PRINCETON,NJ,08540,0.965,range,40.34977,-74.638558
"278 HAMILTON AVE",PRINCETON,NJ,08540,0.965,range,40.358142,-74.644802
"964 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,range,40.36852,-74.625445
"14 JOURNEYS END LN",PRINCETON,NJ,08540,0.965,range,40.369953,-74.647268
"147 BIRCH AVE",PRINCETON,NJ,08542,1.0,range,40.3562,-74.666546
"170 GALLUP RD",PRINCETON,NJ,08540,0.965,range,40.322676,-74.691883
"100 SYCAMORE RD",PRINCETON,NJ,08540,0.965,range,40.34977,-74.638558
"381 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,range,40.35183,-74.704043
"131 PATTON AVE",PRINCETON,NJ,08540,0.965,range,40.352553,-74.642152
"451 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,range,40.375377,-74.675084
"170 POE RD",PRINCETON,NJ,08540,0.965,range,40.369625,-74.631199
"14 MCCOMB RD",PRINCETON,NJ,08540,0.965,range,40.378221,-74.653996
"40 MONTADALE CIR",PRINCETON,NJ,08540,0.965,range,40.374243,-74.667272
"138 VALLEY RD",PRINCETON,NJ,08540,0.965,range,40.362692,-74.659044
"14 MCCOMB RD",PRINCETON,NJ,08540,0.965,range,40.378221,-74.653996
"42 MURRAY PL",PRINCETON,NJ,08540,0.965,range,40.351289,-74.648811
"49 MAYBURY HILL RD",PRINCETON,NJ,08540,0.965,range,40.366953,-74.642252
"74 DOGWOOD HL",PRINCETON,NJ,08540,0.912,range,40.384133,-74.656385
"15 BILLIE ELLIS LN 15",PRINCETON,NJ,08540,0.926,range,40.388424,-74.659815
"19 MADISON ST",PRINCETON,NJ,08542,1.0,range,40.352003,-74.656587
"446 NASSAU ST",PRINCETON,NJ,08540,0.965,range,40.356339,-74.640182
"112 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.355416,-74.66712
"201 HUN RD",PRINCETON,NJ,08540,0.965,range,40.337966,-74.689491
"229 TERHUNE RD",PRINCETON,NJ,08540,0.965,range,40.365058,-74.657109
"105 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.357128,-74.650752
"206 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,range,40.347973,-74.699486
"70 BRAEBURN DR",PRINCETON,NJ,08540,0.965,range,40.366754,-74.644056
"295 WITHERSPOON ST",PRINCETON,NJ,08542,1.0,range,40.35756,-74.663134
"212 BULLOCK DR",PRINCETON,NJ,08540,0.965,range,40.326099,-74.684226
"17 HULFISH ST E",PRINCETON,NJ,08542,0.971,range,40.350403,-74.66342
"66 WITTMER CT",PRINCETON,NJ,08540,0.965,range,40.368125,-74.632584
"543 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,range,40.359799,-74.631728
"486 ROSEDALE RD",PRINCETON,NJ,08540,0.965,range,40.344545,-74.696503
"24 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.361838,-74.636761
"24 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.361838,-74.636761
"486 ROSEDALE RD",PRINCETON,NJ,08540,0.965,range,40.344545,-74.696503
"25 RACE ST",PRINCETON,NJ,08542,1.0,range,40.356209,-74.667222
"124 HUNT DR",PRINCETON,NJ,08540,0.965,range,40.352486,-74.685081
"599 PRETTY BROOK RD",PRINCETON,NJ,08540,0.965,range,40.356435,-74.712136
"206 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,range,40.347973,-74.699486
"1 NORTH RD",PRINCETON,NJ,08540,0.798,range,40.356714,-74.682602
"234 BIRCH AVE",PRINCETON,NJ,08542,1.0,range,40.355771,-74.668149
"1 NORTH RD",PRINCETON,NJ,08540,0.798,range,40.356714,-74.682602
"46 HERRONTOWN CIR",PRINCETON,NJ,08540,0.965,range,40.376693,-74.634356
"131 HAMILTON AVE",PRINCETON,NJ,08540,0.965,range,40.355784,-74.651464
"299 WALNUT LN",PRINCETON,NJ,08540,0.965,range,40.363167,-74.656809
"118 WILLIAM PATERSON CT",PRINCETON,NJ,08540,0.949,range,40.38659,-74.660095
"694 EWING ST",PRINCETON,NJ,08540,0.965,range,40.372069,-74.66215
"301 RIDGEVIEW RD",PRINCETON,NJ,08540,0.965,range,40.37729,-74.689838
"24 CHESTNUT ST",PRINCETON,NJ,08542,1.0,range,40.353022,-74.652527
"34 KNOLL DR",PRINCETON,NJ,08540,0.965,range,40.349898,-74.632298
"107 HAMILTON AVE",PRINCETON,NJ,08540,0.965,range,40.355246,-74.653042
"51 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,range,40.344533,-74.678987
"424 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,range,40.354963,-74.635126
"424 PROSPECT AVE EXT",PRINCETON,NJ,08540,0.902,range,40.354963,-74.635126
"8 E CONSTITUTION HILL",PRINCETON,NJ,08540,0.809,range,40.346957,-74.679005
"8 E CONSTITUTION HILL",PRINCETON,NJ,08540,0.809,range,40.346957,-74.679005
"288 WESTERN WAY",PRINCETON,NJ,08540,0.965,range,40.350359,-74.642055
"288 WESTERN WAY",PRINCETON,NJ,08540,0.965,range,40.350359,-74.642055
"133 LONGVIEW DR",PRINCETON,NJ,08540,0.965,range,40.348753,-74.632943
"292 HARTLEY AVE",PRINCETON,NJ,08540,0.965,range,40.346341,-74.632658
"536 LAKE DR",PRINCETON,NJ,08540,0.965,range,40.347716,-74.630216
"583 EWING ST",PRINCETON,NJ,08540,0.965,range,40.368938,-74.658096
"15 W MARION RD",PRINCETON,NJ,08540,0.9,range,40.36988,-74.628219
"15 W MARION RD",PRINCETON,NJ,08540,0.9,range,40.36988,-74.628219
"491 EWING ST",PRINCETON,NJ,08540,0.965,range,40.366799,-74.656468
"26 WESTCOTT RD",PRINCETON,NJ,08540,0.965,range,40.353483,-74.668882
"47 HEMLOCK CIR",PRINCETON,NJ,08540,0.965,range,40.352753,-74.632873
"18 HIBBEN RD",PRINCETON,NJ,08540,0.965,range,40.343268,-74.667931
"18 HIBBEN RD",PRINCETON,NJ,08540,0.965,range,40.343268,-74.667931
"339 MT LUCAS RD",PRINCETON,NJ,08540,0.892,range,40.371837,-74.65959
"70 WIGGINS ST",PRINCETON,NJ,08540,0.965,range,40.35358,-74.656455
"15 ERDMAN AVE",PRINCETON,NJ,08540,0.965,range,40.359115,-74.647385
"74 MAPLE ST",PRINCETON,NJ,08542,1.0,range,40.355151,-74.651056
"136 BAYARD LN",PRINCETON,NJ,08540,0.965,range,40.354476,-74.668829
"37 BROADRIPPLE DR",PRINCETON,NJ,08540,0.965,range,40.365629,-74.636754
"144 SYCAMORE RD",PRINCETON,NJ,08540,0.965,range,40.351216,-74.636457
"144 SYCAMORE RD",PRINCETON,NJ,08540,0.965,range,40.351216,-74.636457
"404 FRANKLIN AVE",PRINCETON,NJ,08540,0.612,street,40.06175,-74.260938
"86 STOCKTON ST",PRINCETON,NJ,08540,0.965,range,40.345656,-74.668827
"136 BAYARD LN",PRINCETON,NJ,08540,0.965,range,40.354476,-74.668829
"6 HOLLY HSE F",PRINCETON,NJ,08540,0.544,street,40.322559,-74.683742
"92 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.356787,-74.65064
"219 VALLEY RD",PRINCETON,NJ,08540,0.965,range,40.363339,-74.656276
"15 MORGAN PL",PRINCETON,NJ,08540,0.965,range,40.356367,-74.673046
"11 GREENLAND CT",PRINCETON,NJ,08540,0.965,range,40.340083,-74.67882
"201 LAMBERT DR",PRINCETON,NJ,08540,0.965,range,40.340533,-74.696755
"45 HILLSIDE RD",PRINCETON,NJ,08540,0.965,range,40.364348,-74.655724
"55 GOVERNORS LN",PRINCETON,NJ,08540,0.965,range,40.369783,-74.650292
"61 HARRIS RD",PRINCETON,NJ,08540,0.965,range,40.35884,-74.660681
"6 HOLLY HSE D",PRINCETON,NJ,08540,0.576,street,40.322559,-74.683742
"29 GORDON WAY",PRINCETON,NJ,08540,0.965,range,40.356092,-74.645404
"66 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.355861,-74.66548
"89 BIRCH AVE",PRINCETON,NJ,08542,1.0,range,40.35666,-74.665337
"55 WITHERSPOON ST 405",PRINCETON,NJ,08542,0.945,range,40.351467,-74.660493
"220 SNOWDEN LN",PRINCETON,NJ,08540,0.965,range,40.363502,-74.643004
"184 LOOMIS CT",PRINCETON,NJ,08540,0.965,range,40.363649,-74.658308
"580 EWING ST",PRINCETON,NJ,08540,0.965,range,40.368303,-74.657656
"34 GREENHOUSE DR",PRINCETON,NJ,08540,0.965,range,40.336919,-74.673592
"52 GULICK RD",PRINCETON,NJ,08540,0.965,range,40.367113,-74.62879
"55 WITHERSPOON ST 405",PRINCETON,NJ,08542,0.945,range,40.351467,-74.660493
"1063 STUART RD",PRINCETON,NJ,08540,0.965,range,40.369716,-74.68012
"231 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,range,40.351497,-74.633245
"90 DEMPSEY AVE",PRINCETON,NJ,08540,0.965,range,40.366791,-74.659927
"150 LONGVIEW DR",PRINCETON,NJ,08540,0.965,range,40.347474,-74.631864
"11 TERHUNE RD",PRINCETON,NJ,08540,0.965,range,40.362235,-74.663841
"74 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,range,40.346163,-74.698529
"15 MASON DR",PRINCETON,NJ,08540,0.965,range,40.355975,-74.632365
"68 REDDING CIR",PRINCETON,NJ,08540,0.965,range,40.372474,-74.659442
"7 CALDWELL DR",PRINCETON,NJ,08540,0.965,range,40.373974,-74.63001
"4563 PROVINCELINE RD",PRINCETON,NJ,08540,0.965,range,40.332646,-74.702352
"18 SPRINGDALE RD",PRINCETON,NJ,08540,0.965,range,40.341389,-74.668292
"18 SPRINGDALE RD",PRINCETON,NJ,08540,0.965,range,40.341389,-74.668292
"42 MONROE LN",PRINCETON,NJ,08540,0.965,range,40.366822,-74.648538
"150 ARRETON RD",PRINCETON,NJ,08540,0.965,range,40.382828,-74.668986
"51 W CONSTITUTION HILL",PRINCETON,NJ,08540,0.931,range,40.344533,-74.678987
"52 MONROE LN",PRINCETON,NJ,08540,0.965,range,40.367041,-74.648316
"201 GROVER AVE",PRINCETON,NJ,08540,0.965,range,40.367208,-74.650416
"308 EWING ST",PRINCETON,NJ,08540,0.965,range,40.361148,-74.652324
"48 PARKSIDE DR",PRINCETON,NJ,08540,0.965,range,40.332334,-74.678091
"338 GALLUP RD",PRINCETON,NJ,08540,0.965,range,40.321252,-74.687855
"543 RIVERSIDE DR",PRINCETON,NJ,08540,0.965,range,40.359799,-74.631728
"36 BIRCH AVE",PRINCETON,NJ,08542,1.0,range,40.357063,-74.66378
"52 HENRY AVE",PRINCETON,NJ,08540,0.965,range,40.358343,-74.660424
"38 BOUVANT DR",PRINCETON,NJ,08540,0.965,range,40.374628,-74.678615
"35 TUPELO ROW",PRINCETON,NJ,08540,0.965,range,40.377535,-74.650537
"150 ARRETON RD",PRINCETON,NJ,08540,0.965,range,40.382828,-74.668986
"99 HEATHER LN",PRINCETON,NJ,08540,0.965,range,40.378109,-74.70226
"20 WILKINSON WAY",PRINCETON,NJ,08540,0.965,range,40.325737,-74.685013
"52 HENRY AVE",PRINCETON,NJ,08540,0.965,range,40.358343,-74.660424
"120 JEFFERSON RD",PRINCETON,NJ,08540,0.965,range,40.357427,-74.658642
"47 GOVERNORS LN",PRINCETON,NJ,08540,0.965,range,40.369534,-74.649935
"61 HARRIET DR",PRINCETON,NJ,08540,0.965,range,40.357806,-74.642781
"21 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,range,40.330203,-74.686635
"307 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,range,40.367424,-74.634632
"15 ERDMAN AVE",PRINCETON,NJ,08540,0.965,range,40.359115,-74.647385
"99 MEADOWBROOK DR",PRINCETON,NJ,08540,0.965,range,40.370373,-74.644471
"166 JEFFERSON RD",PRINCETON,NJ,08540,0.965,range,40.359274,-74.659382
"122 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.357981,-74.651032
"166 JEFFERSON RD",PRINCETON,NJ,08540,0.965,range,40.359274,-74.659382
"16 WITHERSPOON ST",PRINCETON,NJ,08542,1.0,range,40.350208,-74.659912
"122 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.357981,-74.651032
"53 WHEATSHEAF LN",PRINCETON,NJ,08540,0.965,range,40.358243,-74.639115
"53 WHEATSHEAF LN",PRINCETON,NJ,08540,0.965,range,40.358243,-74.639115
"34 ERDMAN AVE",PRINCETON,NJ,08540,0.965,range,40.359848,-74.645942
"33 LAFAYETTE RD",PRINCETON,NJ,08540,0.965,range,40.350521,-74.672533
"670 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,range,40.361167,-74.631473
"140 LITTLEBROOK RD",PRINCETON,NJ,08540,0.965,range,40.365179,-74.634198
"4587 PROVINCELINE RD",PRINCETON,NJ,08540,0.868,street,40.334548,-74.701078
"4587 PROVINCELINE RD",PRINCETON,NJ,08540,0.868,street,40.334548,-74.701078
"162 SPRINGDALE RD",PRINCETON,NJ,08540,0.965,range,40.336977,-74.664927
"200 LAUREL CIR",PRINCETON,NJ,08540,0.965,range,40.371018,-74.661501
"30 GREEN ST",PRINCETON,NJ,08542,1.0,range,40.352436,-74.66146
"57 ELM RD",PRINCETON,NJ,08540,0.965,range,40.344054,-74.672975
"10 GREENBRIER ROW",PRINCETON,NJ,08540,0.943,range,40.376821,-74.650448
"24 DEER PATH",PRINCETON,NJ,08540,0.965,range,40.360839,-74.639036
"43 SOUTHERN WAY",PRINCETON,NJ,08540,0.965,range,40.349805,-74.640807
"2 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,range,40.329719,-74.68773
"75 HARRIS RD",PRINCETON,NJ,08540,0.965,range,40.359245,-74.660826
"63 LEAVITT LN",PRINCETON,NJ,08540,0.965,range,40.360481,-74.644187
"221 S HARRISON ST",PRINCETON,NJ,08540,0.965,range,40.348098,-74.641036
"32 FITCH WAY",PRINCETON,NJ,08540,0.965,range,40.378035,-74.681161
"27 WALKER DR",PRINCETON,NJ,08540,0.965,range,40.345317,-74.699484
"147 WILSON RD",PRINCETON,NJ,08540,0.868,street,40.353459,-74.675125
"44 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,range,40.330022,-74.685663
"203 DRAKES CORNER RD",PRINCETON,NJ,08540,0.843,range,40.371093,-74.704384
"73 BROADRIPPLE DR",PRINCETON,NJ,08540,0.965,range,40.366366,-74.636068
"73 BROADRIPPLE DR",PRINCETON,NJ,08540,0.965,range,40.366366,-74.636068
"390 GALLUP RD",PRINCETON,NJ,08540,0.965,range,40.320391,-74.686368
"39 PINE ST",PRINCETON,NJ,08542,1.0,range,40.353248,-74.651141
"202 310 ELM RD",PRINCETON,NJ,08540,0.855,range,40.349613,-74.677188
"7 ANDREWS LN",PRINCETON,NJ,08540,0.965,range,40.365426,-74.666651
"44 BENJAMIN RUSH LN",PRINCETON,NJ,08540,0.965,range,40.330022,-74.685663
"73 BROOKSTONE DR",PRINCETON,NJ,08540,0.965,range,40.346856,-74.691821
"30 SOUTHERN WAY",PRINCETON,NJ,08540,0.965,range,40.349619,-74.641109
"30 SOUTHERN WAY",PRINCETON,NJ,08540,0.965,range,40.349619,-74.641109
"7 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.356614,-74.663025
"7 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.356614,-74.663025
"34 BOUVANT DR",PRINCETON,NJ,08540,0.965,range,40.374722,-74.678253
"166 CHERRY HILL RD",PRINCETON,NJ,08540,0.965,range,40.362788,-74.665161
"732 PRINCETON-KINGSTON RD",PRINCETON,NJ,08540,0.965,range,40.362851,-74.629794
"254 CHRISTOPHER DR",PRINCETON,NJ,08540,0.965,range,40.349451,-74.701076
"2 PARDOE RD",PRINCETON,NJ,08540,0.965,range,40.354124,-74.673181
"19 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.35375,-74.649551
"19 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.35375,-74.649551
"11 OLD ORCHARD LN",PRINCETON,NJ,08540,0.965,range,40.386854,-74.655936
"9 ANDREWS LN",PRINCETON,NJ,08540,0.965,range,40.365885,-74.66664
"9 ANDREWS LN",PRINCETON,NJ,08540,0.965,range,40.365885,-74.66664
"151 LIBRARY PL",PRINCETON,NJ,08540,0.965,range,40.349626,-74.670201
"100 GULICK RD",PRINCETON,NJ,08540,0.965,range,40.368017,-74.629075
"15 MORGAN PL",PRINCETON,NJ,08540,0.965,range,40.356367,-74.673046
"62 ETTL CIR",PRINCETON,NJ,08540,0.78,street,40.347757,-74.703025
"25 PINE ST A",PRINCETON,NJ,08542,0.958,range,40.352911,-74.651052
"335 PROSPECT AVE",PRINCETON,NJ,08540,0.965,range,40.353139,-74.637559
"73 FITCH WAY",PRINCETON,NJ,08540,0.965,range,40.378297,-74.67994
"167 JOHN ST",PRINCETON,NJ,08542,1.0,range,40.35354,-74.66369
"2 PARDOE RD",PRINCETON,NJ,08540,0.965,range,40.354124,-74.673181
"4259 PROVINCE LINE RD",PRINCETON,NJ,08540,0.868,street,40.309124,-74.694403
"4259 PROVINCE LINE RD",PRINCETON,NJ,08540,0.868,street,40.309124,-74.694403
"31 EVERGREEN CIR",PRINCETON,NJ,08540,0.965,range,40.360307,-74.629588
"57 FINLEY RD",PRINCETON,NJ,08540,0.965,range,40.361375,-74.709837
"105 BATTLE RD CIR",PRINCETON,NJ,08540,0.965,range,40.335575,-74.671458
"106 WILSON RD",PRINCETON,NJ,08540,0.965,range,40.353786,-74.673585
"14 MERSHON DR",PRINCETON,NJ,08540,0.965,range,40.355525,-74.64672
"64 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.355885,-74.665419
"64 LEIGH AVE",PRINCETON,NJ,08542,1.0,range,40.355885,-74.665419
"66 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,range,40.368207,-74.627815
"66 SHADYBROOK LN",PRINCETON,NJ,08540,0.965,range,40.368207,-74.627815
"329 HARRISON ST",PRINCETON,NJ,08540,0.771,street,40.351009,-74.643251
"109 ROSS STEVENSON CIR",PRINCETON,NJ,08540,0.965,range,40.38077,-74.659154
"57 GORDON WAY",PRINCETON,NJ,08540,0.965,range,40.355945,-74.645312
"59 WILSON RD",PRINCETON,NJ,08540,0.965,range,40.354111,-74.669611
"100 ADAMS DR",PRINCETON,NJ,08540,0.965,range,40.357015,-74.627717
"44 ARMOUR RD",PRINCETON,NJ,08540,0.965,range,40.344987,-74.671064
"49 WILTON ST",PRINCETON,NJ,08540,0.965,range,40.353551,-74.642042
"53 CLARKE CT",PRINCETON,NJ,08540,0.965,range,40.342092,-74.680213
"20 LINDEN LN",PRINCETON,NJ,08540,0.965,range,40.353563,-74.649503
"142 CEDAR LN",PRINCETON,NJ,08540,0.965,range,40.351003,-74.639433
"34 CEDAR LN",PRINCETON,NJ,08540,0.965,range,40.353763,-74.640975
"14 REDDING CIR",PRINCETON,NJ,08540,0.965,range,40.372411,-74.659317
"18 COLLEGE RD WEST",PRINCETON,NJ,08540,0.965,range,40.342159,-74.664844
"121 HARRIS RD",PRINCETON,NJ,08540,0.965,range,40.360327,-74.661391
"95 CLEVELAND LN",PRINCETON,NJ,08540,0.965,range,40.350559,-74.674184
"201 WENDOVER DR",PRINCETON,NJ,08540,0.965,range,40.353989,-74.690493
"201 WENDOVER DR",PRINCETON,NJ,08540,0.965,range,40.353989,-74.690493
"28 CALDWELL DR",PRINCETON,NJ,08540,0.965,range,40.374639,-74.630135
"64 BIRCH AVE",PRINCETON,NJ,08542,1.0,range,40.356837,-74.664372
"56 CLOVER LN",PRINCETON,NJ,08540,0.965,range,40.361101,-74.641595
"56 CLOVER LN",PRINCETON,NJ,08540,0.965,range,40.361101,-74.641595
"121 HARRIS RD",PRINCETON,NJ,08540,0.965,range,40.360327,-74.661391
"667 LAKE DR",PRINCETON,NJ,08540,0.965,range,40.351991,-74.629991
"667 LAKE DR",PRINCETON,NJ,08540,0.965,range,40.351991,-74.629991
"409 EWING ST",PRINCETON,NJ,08540,0.965,range,40.364139,-74.654568
"28 CALDWELL DR",PRINCETON,NJ,08540,0.965,range,40.374639,-74.630135
"1 MARKHAM RD 3A",PRINCETON,NJ,08540,0.912,range,40.354466,-74.643945
"1 MARKHAM RD 3A",PRINCETON,NJ,08540,0.912,range,40.354466,-74.643945
"409 EWING ST",PRINCETON,NJ,08540,0.965,range,40.364139,-74.654568
"115 DODDS LN",PRINCETON,NJ,08540,0.965,range,40.370948,-74.63489
"235 ARRETON RD",PRINCETON,NJ,08540,0.965,range,40.380193,-74.666998
"44 WARREN CT",PRINCETON,NJ,08540,0.965,range,40.32858,-74.686449
"151 LOOMIS CT",PRINCETON,NJ,08540,0.965,range,40.363805,-74.657848
"151 LOOMIS CT",PRINCETON,NJ,08540,0.965,range,40.363805,-74.657848
