RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
2761,25.01,5.01,R-4,0.12,57,GREENVIEW AVE,,FALSE,FALSE,,yes,57,Y,,"57 Greenview Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35300056,-74.6589897
2762,6303,4,R1,2.08,86,GREENWAY TERRACE,,FALSE,TRUE,,,86,Y,,"86 Greenway Terrace,Princeton,NJ",2,Parcel,40.34934824,-74.69459485
2763,6303,3,R1,2.01,108,GREENWAY TERRACE,,FALSE,TRUE,,,108,Y,,"108 Greenway Terrace,Princeton,NJ",2,Parcel,40.35001996,-74.69468622
2764,6303,5,R1,2.01,66,GREENWAY TERRACE,,FALSE,TRUE,yes,,66,Y,,"66 Greenway Terrace,Princeton,NJ",2,Parcel,40.34872147,-74.694305
2765,6303,6,R1,2.07,46,GREENWAY TERRACE,,FALSE,TRUE,yes,,46,Y,,"46 Greenway Terrace,Princeton,NJ",2,Parcel,40.34811623,-74.69392568
2766,6304,2,R1,2.01,85,GREENWAY TERRACE,,FALSE,TRUE,yes,,85,Y,,"85 Greenway Terrace,Princeton,NJ",2,Parcel,40.34974422,-74.69306907
2767,6304,1,R1,2.66,105,GREENWAY TERRACE,,FALSE,TRUE,yes,,105,Y,,"105 Greenway Terrace,Princeton,NJ",2,Parcel,40.35039157,-74.69332311
2768,6304,4,R1,2.04,45,GREENWAY TERRACE,,FALSE,TRUE,yes,,45,Y,,"45 Greenway Terrace,Princeton,NJ",2,Parcel,40.34844638,-74.69262155
2769,6304,3,R1,2.06,67,GREENWAY TERRACE,,FALSE,TRUE,yes,,67,Y,,"67 Greenway Terrace,Princeton,NJ",2,Parcel,40.34913386,-74.69291033
2772,802,1.1615,CLU,,157,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,157,N,,"157 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38605993,-74.66164955
2773,802,1.1616,CLU,,158,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,158,N,,"158 Griggs Drive,Princeton,NJ",0.965,range,40.386835,-74.66209
2774,802,1.1633,CLU,,155,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,155,N,,"155 Griggs Drive,Princeton,NJ",0.965,range,40.386835,-74.66209
2775,802,1.1617,CLU,,159,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,159,N,,"159 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38591819,-74.66159157
2776,802,1.1632,CLU,,154,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,154,N,,"154 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38767506,-74.66252759
2778,802,1.3112,CLU,,261,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,261,N,,"261 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38601474,-74.65981387
2779,802,1.3211,CLU,,268,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,268,N,,"268 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38641438,-74.65918139
2780,802,1.1631,CLU,,153,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,153,N,,"153 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38618464,-74.66174011
2781,802,1.3212,CLU,,269,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,269,N,,"269 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38669276,-74.65929878
2783,802,1.3214,CLU,,271,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,271,N,,"271 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38644638,-74.65933576
2785,802,1.3124,CLU,,267,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,267,N,,"267 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38682496,-74.65930968
2786,802,1.3123,CLU,,266,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,266,N,,"266 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38672414,-74.65916043
2787,802,1.3224,CLU,,275,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,275,N,,"275 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38608006,-74.65966683
2788,802,1.3122,CLU,,265,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,265,N,,"265 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38765811,-74.66252431
2789,802,1.3121,CLU,,264,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,264,N,,"264 Griggs Drive,Princeton,NJ",0.965,range,40.386452,-74.659256
2790,802,1.3114,CLU,,263,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,263,N,,"263 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38819126,-74.6626992
2793,802,1.1618,CLU,,160,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,160,N,,"160 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.3875981,-74.66251266
2794,802,1.3223,CLU,,274,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,274,N,,"274 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38672414,-74.65916043
2798,802,1.3111,CLU,,260,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,260,N,,"260 Griggs Drive,Princeton,NJ",0.965,range,40.386408,-74.659266
2799,802,1.1638,CLU,,168,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,168,N,,"168 Griggs Drive,Princeton,NJ",0.965,range,40.386258,-74.661887
2800,802,1.1637,CLU,,167,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,167,N,,"167 Griggs Drive,Princeton,NJ",0.965,range,40.386286,-74.661897
2801,802,1.1636,CLU,,166,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,166,N,,"166 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38751741,-74.6624939
2802,802,1.1635,CLU,,165,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,165,N,,"165 Griggs Drive,Princeton,NJ",0.965,range,40.386395,-74.661936
2803,802,1.1628,CLU,,164,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,164,N,,"164 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38754232,-74.66250145
2804,802,1.1627,CLU,,163,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,163,N,,"163 Griggs Drive,Princeton,NJ",0.965,range,40.386505,-74.661974
2805,802,1.1626,CLU,,162,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,162,N,,"162 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38757144,-74.66250743
2806,802,1.1625,CLU,,161,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,161,N,,"161 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38587392,-74.66152558
2807,802,1.3222,CLU,,273,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,273,N,,"273 Griggs Drive,Princeton,NJ",0.965,range,40.386547,-74.659234
2808,802,1.1424,CLU,,128,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,128,N,,"128 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.3879889,-74.66261796
2809,802,1.1524,CLU,,140,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,140,N,,"140 Griggs Drive,Princeton,NJ",0.965,range,40.387345,-74.662333
2812,802,1.1521,CLU,,137,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,137,N,,"137 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38675776,-74.66198662
2813,802,1.3234,CLU,,279,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,279,N,,"279 Griggs Drive,Princeton,NJ",0.965,range,40.386613,-74.659227
2814,802,1.1513,CLU,,135,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,135,N,,"135 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38682923,-74.66201801
2815,802,1.1512,CLU,,134,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,134,N,,"134 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38791969,-74.66259002
2818,802,1.1433,CLU,,131,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,131,N,,"131 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38757788,-74.66232408
2820,802,1.1431,CLU,,129,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,129,N,,"129 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38762632,-74.66233485
2821,802,1.1522,CLU,,138,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,138,N,,"138 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38787402,-74.66257146
2823,802,1.1422,CLU,,126,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,126,N,,"126 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38801211,-74.66262731
2824,802,1.1421,CLU,,125,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,125,N,,"125 Griggs Drive,Princeton,NJ",0.965,range,40.387703,-74.662448
2826,802,1.1413,CLU,,123,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,123,N,,"123 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38778599,-74.66236562
2827,802,1.1412,CLU,,122,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,122,N,,"122 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38805866,-74.66264602
2828,802,1.1411,CLU,,121,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,121,N,,"121 Griggs Drive,Princeton,NJ",0.965,range,40.387814,-74.662464
2829,802,1.3231,CLU,,276,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,276,N,,"276 Griggs Drive,Princeton,NJ",0.965,range,40.386586,-74.659231
2830,802,1.3232,CLU,,277,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,277,N,,"277 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38824376,-74.66252691
2831,802,1.3233,CLU,,278,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,278,N,,"278 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38661231,-74.65916017
2832,802,1.3215,CLU,,280,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,280,N,,"280 Griggs Drive,Princeton,NJ",0.965,range,40.386631,-74.659228
2833,802,1.1432,CLU,,130,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,130,N,,"130 Griggs Drive,Princeton,NJ",0.965,range,40.387589,-74.662432
2834,802,1.1624,CLU,,152,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,152,N,,"152 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.3877004,-74.6625325
2835,802,1.1622,CLU,,150,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,150,N,,"150 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38772568,-74.66253739
2836,802,1.1621,CLU,,149,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,149,N,,"149 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38632828,-74.66180091
2837,802,1.1623,CLU,,151,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,151,N,,"151 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.3862565,-74.66177044
2839,802,1.1532,CLU,,142,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,142,N,,"142 Griggs Drive,Princeton,NJ",0.965,range,40.387281,-74.662301
2842,802,1.1612,CLU,,146,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,146,N,,"146 Griggs Drive,Princeton,NJ",3,StreetSegmentInterpolation,40.38777613,-74.66254715
2843,802,1.1611,CLU,,145,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,145,N,,"145 Griggs Drive,Princeton,NJ",0.965,range,40.387154,-74.662256
2845,802,1.1533,CLU,,143,GRIGGS DR,Griggs Farm,FALSE,TRUE,,,143,N,,"143 Griggs Drive,Princeton,NJ",0.965,range,40.387217,-74.662278
2847,7307,17,R7,0.24,66,GROVER AVE,,FALSE,FALSE,,,66,Y,,"66 Grover Avenue,Princeton,NJ",0.965,range,40.362716,-74.646794
2848,7308,11,R7,0.49,50,GROVER AVE,,FALSE,TRUE,,,50,Y,,"50 Grover Avenue,Princeton,NJ",0.965,range,40.361897,-74.646103
2849,7309,13,R7,0.32,22,GROVER AVE,,FALSE,TRUE,,,22,Y,,"22 Grover Avenue,Princeton,NJ",0.965,range,40.361643,-74.645359
2850,7401,7,R5,0.51,188,GROVER AVE,,FALSE,TRUE,,,188,Y,,"188 Grover Avenue,Princeton,NJ",2,Parcel,40.36632198,-74.65021676
2851,7401,14,R7,0.33,112,GROVER AVE,,FALSE,TRUE,,,112,Y,,"112 Grover Avenue,Princeton,NJ",0.965,range,40.363787,-74.647477
2852,7401,12,R5,0.5,128,GROVER AVE,,FALSE,TRUE,,,128,Y,,"128 Grover Avenue,Princeton,NJ",2,Parcel,40.36460788,-74.64879143
2853,7401,6,R5,0.51,200,GROVER AVE,,FALSE,TRUE,,,200,Y,,"200 Grover Avenue,Princeton,NJ",0.965,range,40.366951,-74.650254
2854,7401,13,R7,0.33,120,GROVER AVE,,FALSE,TRUE,,,120,Y,,"120 Grover Avenue,Princeton,NJ",0.965,range,40.363974,-74.647596
2856,7401,10,R5,0.51,152,GROVER AVE,,FALSE,TRUE,,,152,Y,,"152 Grover Avenue,Princeton,NJ",0.965,range,40.36472,-74.648369
2857,7401,9,R5,0.51,164,GROVER AVE,,FALSE,TRUE,,,164,Y,,"164 Grover Avenue,Princeton,NJ",0.965,range,40.365,-74.648546
2858,7401,15,R7,0.29,104,GROVER AVE,,FALSE,TRUE,,,104,Y,,"104 Grover Avenue,Princeton,NJ",0.965,range,40.363601,-74.647358
2859,7401,16,R7,0.29,98,GROVER AVE,,FALSE,TRUE,,,98,Y,,"98 Grover Avenue,Princeton,NJ",0.965,range,40.363461,-74.647269
2860,7401,17,R7,0.29,90,GROVER AVE,,FALSE,TRUE,,,90,Y,,"90 Grover Avenue,Princeton,NJ",2,Parcel,40.36348521,-74.64785217
2862,7401,19,R7,0.26,74,GROVER AVE,,FALSE,TRUE,,,74,Y,,"74 Grover Avenue,Princeton,NJ",2,Parcel,40.36306861,-74.64750488
2864,7402,3,R5,0.53,201,GROVER AVE,,FALSE,TRUE,,,201,Y,,"201 Grover Avenue,Princeton,NJ",0.965,range,40.367208,-74.650416
2865,7402,2,R5,0.51,193,GROVER AVE,,FALSE,TRUE,,,193,Y,,"193 Grover Avenue,Princeton,NJ",0.965,range,40.366391,-74.649805
2866,7403,2,R5,0.51,157,GROVER AVE,,FALSE,TRUE,,,157,Y,,"157 Grover Avenue,Princeton,NJ",2,Parcel,40.36575081,-74.64873154
2867,7403,3,R5,0.51,165,GROVER AVE,,FALSE,TRUE,,,165,Y,,"165 Grover Avenue,Princeton,NJ",2,Parcel,40.36598092,-74.64892921
2868,7501,6,R7,0.25,9,GROVER AVE,,FALSE,TRUE,,,9,Y,,"09 Grover Avenue,Princeton,NJ",2,Parcel,40.36188964,-74.64518225
2869,7501,11,R7,0.2,51,GROVER AVE,,FALSE,FALSE,,,51,Y,,"51 Grover Avenue,Princeton,NJ",0.965,range,40.361897,-74.646103
2870,7501,12,R7,0.2,57,GROVER AVE,,FALSE,FALSE,,,57,Y,,"57 Grover Avenue,Princeton,NJ",0.965,range,40.361999,-74.646169
2871,7501,13,R7,0.2,63,GROVER AVE,,FALSE,FALSE,,,63,Y,,"63 Grover Avenue,Princeton,NJ",0.965,range,40.362102,-74.646235
2872,7501,7,R5,0.25,15,GROVER AVE,,FALSE,FALSE,,,15,Y,,"15 Grover Avenue,Princeton,NJ",0.965,range,40.361581,-74.645166
2873,7501,10,R7,0.2,45,GROVER AVE,,FALSE,FALSE,,,45,Y,,"45 Grover Avenue,Princeton,NJ",0.965,range,40.361827,-74.646003
2874,7501,14,R7,0.27,67,GROVER AVE,,FALSE,FALSE,,,67,Y,,"67 Grover Avenue,Princeton,NJ",0.965,range,40.36217,-74.646279
2875,7501,9,R7,0.42,39,GROVER AVE,,FALSE,TRUE,,,39,Y,,"39 Grover Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.36217964,-74.64622364
2876,7501,15,R7,0.27,77,GROVER AVE,,FALSE,TRUE,,,77,Y,,"77 Grover Avenue,Princeton,NJ",0.965,range,40.362341,-74.646388
2878,7501,17,R7,0.34,99,GROVER AVE,,FALSE,TRUE,,,99,Y,,"99 Grover Avenue,Princeton,NJ",0.965,range,40.362716,-74.646794
2879,7501,18,R7,0.34,107,GROVER AVE,,FALSE,TRUE,,,107,Y,,"107 Grover Avenue,Princeton,NJ",0.965,range,40.362898,-74.64691
2880,7501,19,R7,0.41,121,GROVER AVE,,FALSE,TRUE,,,121,Y,,"121 Grover Avenue,Princeton,NJ",0.965,range,40.363321,-74.64718
2881,7501,8,R7,0.26,21,GROVER AVE,,FALSE,TRUE,,,21,Y,,"21 Grover Avenue,Princeton,NJ",0.965,range,40.361637,-74.64534
2882,4701,22,R5,0.47,72,GULICK RD,,FALSE,FALSE,,,72,Y,,"72 Gulick Road,Princeton,NJ",0.965,range,40.367478,-74.628963
2884,4701,20,R5,0.48,92,GULICK RD,,FALSE,FALSE,,,92,Y,,"92 Gulick Road,Princeton,NJ",0.965,range,40.367863,-74.629043
2886,4701,24,R5,0.43,52,GULICK RD,,FALSE,FALSE,,,52,Y,,"52 Gulick Road,Princeton,NJ",0.965,range,40.367113,-74.62879
2887,4701,19,R5,0.48,100,GULICK RD,,FALSE,FALSE,,,100,Y,,"100 Gulick Road,Princeton,NJ",0.965,range,40.368017,-74.629075
2888,4701,25,R5,0.5,42,GULICK RD,,FALSE,TRUE,,,42,Y,,"42 Gulick Road,Princeton,NJ",2,Parcel,40.3674499,-74.62936139
2889,4701,26,R5,0.54,32,GULICK RD,,FALSE,TRUE,,,32,Y,,"32 Gulick Road,Princeton,NJ",0.965,range,40.36699,-74.628282
2890,4701,27,R5,0.74,24,GULICK RD,,FALSE,TRUE,,,24,Y,,"24 Gulick Road,Princeton,NJ",0.965,range,40.366998,-74.628125
2891,4701,28,R5,0.57,16,GULICK RD,,FALSE,TRUE,,,16,Y,,"16 Gulick Road,Princeton,NJ",2,Parcel,40.36665541,-74.62840254
2892,4701,29,R5,0.75,6,GULICK RD,,FALSE,TRUE,,,6,Y,,"06 Gulick Road,Princeton,NJ",2,Parcel,40.36666372,-74.62790885
2893,4702,4,R5,0.53,61,GULICK RD,,FALSE,TRUE,,,61,Y,,"61 Gulick Road,Princeton,NJ",2,Parcel,40.36832366,-74.62881759
2894,4702,2,R5,0.44,41,GULICK RD,,FALSE,FALSE,,,41,Y,,"41 Gulick Road,Princeton,NJ",0.965,range,40.367001,-74.628581
2895,4702,5,R5,0.54,73,GULICK RD,,FALSE,TRUE,,,73,Y,,"73 Gulick Road,Princeton,NJ",0.965,range,40.367502,-74.628968
2896,4702,1,R5,0.55,25,GULICK RD,,FALSE,TRUE,,,25,Y,,"25 Gulick Road,Princeton,NJ",2,Parcel,40.36731149,-74.62856086
2897,4702,6,R5,0.52,83,GULICK RD,,FALSE,TRUE,,,83,Y,,"83 Gulick Road,Princeton,NJ",0.965,range,40.367693,-74.629008
2899,7102,13,R8,0.21,25,GUYOT AVE,,FALSE,TRUE,yes,,25,Y,,"25 Guyot Avenue,Princeton,NJ",2,Parcel,40.35946631,-74.66284771
2900,7112,31,R6,0.35,152,GUYOT AVE,,FALSE,TRUE,,,152,Y,,"152 Guyot Avenue,Princeton,NJ",0.965,range,40.360847,-74.658098
2902,7112,29,R6,0.29,168,GUYOT AVE,,FALSE,TRUE,,,168,Y,,"168 Guyot Avenue,Princeton,NJ",2,Parcel,40.36137637,-74.6569726
2903,7112,28,R6,0.29,174,GUYOT AVE,,FALSE,TRUE,,,174,Y,,"174 Guyot Avenue,Princeton,NJ",0.965,range,40.361073,-74.657185
2905,7112,32,R6,0.34,144,GUYOT AVE,,FALSE,TRUE,,,144,Y,,"144 Guyot Avenue,Princeton,NJ",0.965,range,40.360728,-74.658459
2906,7205,16,R6,1.28,206,GUYOT AVE,,FALSE,TRUE,,,206,Y,,"206 Guyot Avenue,Princeton,NJ",2,Parcel,40.36192621,-74.65475121
2909,1601,2.0001,RA,4.17,1,HAGEMAN LN,,FALSE,TRUE,yes,,1,Y,,"01 Hageman Lane,Princeton,NJ",2,Parcel,40.36873797,-74.71092255
2910,1601,2.0012,RA,4.03,2,HAGEMAN LN,,FALSE,TRUE,yes,,2,Y,,"02 Hageman Lane,Princeton,NJ",2,Parcel,40.36795674,-74.71292799
2911,1601,2.0002,RA,4.22,7,HAGEMAN LN,,FALSE,TRUE,yes,,7,Y,,"07 Hageman Lane,Princeton,NJ",2,Parcel,40.3678102,-74.71058979
2912,1601,2.001,RA,5.33,8,HAGEMAN LN,,FALSE,TRUE,yes,,8,Y,,"08 Hageman Lane,Princeton,NJ",2,Parcel,40.36663488,-74.71419343
2914,1601,2.0008,RA,4.19,20,HAGEMAN LN,,FALSE,TRUE,,,20,Y,,"20 Hageman Lane,Princeton,NJ",0.965,range,40.367918,-74.711924
2918,1601,2.0003,RA,4.5,13,HAGEMAN LN,,FALSE,TRUE,yes,,13,Y,,"13 Hageman Lane,Princeton,NJ",2,Parcel,40.36708174,-74.71107932
2919,9601,22,CLU,0.76,113,HALE DR,Heatherstone,FALSE,TRUE,yes,,113,N,,"113 Hale Drive,Princeton,NJ",0.965,range,40.322726,-74.683999
2923,9601,21,CLU,0.76,135,HALE DR,Heatherstone,FALSE,TRUE,yes,,135,N,,"135 Hale Drive,Princeton,NJ",0.965,range,40.322866,-74.684217
2924,9601,33,CLU,0.8,188,HALE DR,Heatherstone,FALSE,TRUE,yes,,188,N,,"188 Hale Drive,Princeton,NJ",2,Parcel,40.32434178,-74.68649701
2927,9601,34,CLU,0.8,220,HALE DR,Heatherstone,FALSE,TRUE,yes,,220,N,,"220 Hale Drive,Princeton,NJ",0.965,range,40.323614,-74.685092
2928,9601,19,CLU,0.72,199,HALE DR,Heatherstone,FALSE,TRUE,yes,,199,N,,"199 Hale Drive,Princeton,NJ",2,Parcel,40.3249374,-74.68577662
2929,26.01,6,R-3,0.16,9,HAMILTON AVE,,FALSE,FALSE,,yes,9,Y,,"9 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2930,26.01,10,R-3,0.18,29,HAMILTON AVE,,FALSE,FALSE,,yes,29,Y,,"29 Hamilton Avenue,Princeton,NJ",0.773,street,40.355208,-74.653419
2931,26.01,9,R-3,0.18,25,HAMILTON AVE,,FALSE,FALSE,,yes,25,Y,,"25 Hamilton Avenue,Princeton,NJ",0.773,street,40.355208,-74.653419
2932,26.01,12,R-3,0.21,39,HAMILTON AVE,,FALSE,FALSE,,yes,39,Y,,"39 Hamilton Avenue,Princeton,NJ",0.773,street,40.355208,-74.653419
2933,26.01,3,R-4,0.33,3,HAMILTON AVE,,FALSE,FALSE,,yes,3,Y,,"3 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2934,26.01,11,R-3,0.18,35,HAMILTON AVE,,FALSE,FALSE,,yes,35,Y,,"35 Hamilton Avenue,Princeton,NJ",2,Parcel,40.35463577,-74.65387368
2935,26.01,5,R-3,0.16,7,HAMILTON AVE,,FALSE,FALSE,,yes,7,Y,,"7 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2936,26.01,2,R-4,0.41,1,HAMILTON AVE,,FALSE,FALSE,,yes,1,Y,,"1 Hamilton Avenue,Princeton,NJ",2,Parcel,40.35361479,-74.65535351
2937,26.01,8,R-3,0.18,19,HAMILTON AVE,,FALSE,FALSE,,yes,19,Y,,"19 Hamilton Avenue,Princeton,NJ",2,Parcel,40.35428769,-74.65440528
2939,26.01,15,R-3,0.21,45,HAMILTON AVE,,FALSE,FALSE,,yes,45,Y,,"45 Hamilton Avenue,Princeton,NJ",0.774,street,40.355208,-74.653419
2940,26.02,34.02 C02,R-3,15.4,22,HAMILTON AVE,,FALSE,FALSE,,yes,22,Y,,"22 Hamilton Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35419191,-74.65530626
2941,26.02,37,R-3,0.19,14,HAMILTON AVE,,FALSE,FALSE,,yes,14,Y,,"14 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2942,26.02,39,R-3,0.39,12,HAMILTON AVE,,FALSE,FALSE,,yes,12,Y,,"12 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2943,26.02,34,R-3,0,20,HAMILTON AVE,,FALSE,FALSE,,yes,20,Y,,"20 Hamilton Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35416121,-74.65535379
2944,26.02,34.01 C01,R-3,15.4,20,HAMILTON AVE,,FALSE,FALSE,,yes,20,Y,,"20 Hamilton Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35416121,-74.65535379
2946,26.02,54.02 C02,R-3,16.02,30,HAMILTON AVE,,FALSE,FALSE,,yes,30,Y,,"30 Hamilton Avenue,Princeton,NJ",0.773,street,40.355208,-74.653419
2947,26.02,41,R-3,0.46,8,HAMILTON AVE,,FALSE,FALSE,,yes,8,Y,,"8 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2948,26.02,16,R-4,0.59,2,HAMILTON AVE,,FALSE,FALSE,,yes,2,Y,,"2 Hamilton Avenue,Princeton,NJ",0.772,street,40.355208,-74.653419
2950,26.02,54,R-3,0.29,28-30,HAMILTON AVE,,FALSE,FALSE,,yes,28,Y,,"28 Hamilton Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35428399,-74.65516364
2951,26.02,54.01 C01,R-3,16.02,28,HAMILTON AVE,,FALSE,FALSE,,yes,28,Y,,"28 Hamilton Avenue,Princeton,NJ",0.773,street,40.355208,-74.653419
2952,26.02,42.02,R-3,0.17,6,HAMILTON AVE,,FALSE,FALSE,,yes,6,Y,,"6 Hamilton Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35394643,-74.65568641
2953,31.02,72,R-3,0.13,179,HAMILTON AVE,,FALSE,FALSE,,yes,179,Y,,"179 Hamilton Avenue,Princeton,NJ",0.965,range,40.356629,-74.64924
2955,31.02,67,R-3,0.13,159,HAMILTON AVE,,FALSE,FALSE,,yes,159,Y,,"159 Hamilton Avenue,Princeton,NJ",2,Parcel,40.35621711,-74.64937189
2956,31.02,65,R-3,0.14,151,HAMILTON AVE,,FALSE,FALSE,,yes,151,Y,,"151 Hamilton Avenue,Princeton,NJ",0.965,range,40.356257,-74.65036
2958,31.02,69,R-3,0.13,167,HAMILTON AVE,,FALSE,FALSE,,yes,167,Y,,"167 Hamilton Avenue,Princeton,NJ",0.965,range,40.35647,-74.64972
2959,31.02,70,R-3,0.13,171,HAMILTON AVE,,FALSE,FALSE,,yes,171,Y,,"171 Hamilton Avenue,Princeton,NJ",2,Parcel,40.35635241,-74.64886589
2960,31.02,71,R-3,0.13,175,HAMILTON AVE,,FALSE,FALSE,,yes,175,Y,,"175 Hamilton Avenue,Princeton,NJ",2,Parcel,40.35639558,-74.64869745
2961,31.02,73,R-3,0.13,183,HAMILTON AVE,,FALSE,FALSE,,yes,183,Y,,"183 Hamilton Avenue,Princeton,NJ",0.965,range,40.356683,-74.64908
2964,31.03,51,R-3,0.14,144,HAMILTON AVE,,FALSE,FALSE,,yes,144,Y,,"144 Hamilton Avenue,Princeton,NJ",0.965,range,40.356223,-74.650449
